chr	start	end
chr1	113070000.0	113080000.0
chr1	113070000.0	113075000.0
chr1	203625000.0	203630000.0
chr1	203625000.0	203630000.0
chr1	203625000.0	203630000.0
chr1	147890000.0	147895000.0
chr1	147890000.0	147895000.0
chr1	147595000.0	147610000.0
chr1	147595000.0	147610000.0
chr1	27660000.0	27670000.0
chr1	27660000.0	27675000.0
chr1	27385000.0	27395000.0
chr1	27390000.0	27395000.0
chr1	27390000.0	27395000.0
chr1	28570000.0	28575000.0
chr1	225920000.0	225925000.0
chr1	225775000.0	225780000.0
chr1	225775000.0	225780000.0
chr1	225775000.0	225780000.0
chr1	109210000.0	109265000.0
chr1	109195000.0	109215000.0
chr1	109210000.0	109220000.0
chr1	109210000.0	109220000.0
chr1	109210000.0	109265000.0
chr1	109210000.0	109220000.0
chr1	109210000.0	109265000.0
chr1	109235000.0	109255000.0
chr1	109230000.0	109255000.0
chr1	109225000.0	109255000.0
chr1	109245000.0	109255000.0
chr1	109245000.0	109250000.0
chr1	109210000.0	109265000.0
chr1	109235000.0	109255000.0
chr1	109235000.0	109255000.0
chr1	109250000.0	109255000.0
chr1	109230000.0	109255000.0
chr1	109225000.0	109255000.0
chr1	109245000.0	109255000.0
chr1	109210000.0	109265000.0
chr1	109390000.0	109405000.0
chr1	109390000.0	109405000.0
chr1	109375000.0	109410000.0
chr1	109210000.0	109265000.0
chr1	109230000.0	109255000.0
chr1	109225000.0	109255000.0
chr1	109240000.0	109245000.0
chr1	109210000.0	109265000.0
chr1	109230000.0	109235000.0
chr1	109230000.0	109255000.0
chr1	6180000.0	6205000.0
chr1	6180000.0	6210000.0
chr1	6195000.0	6205000.0
chr1	6180000.0	6200000.0
chr1	6180000.0	6185000.0
chr1	6180000.0	6210000.0
chr1	155055000.0	155085000.0
chr1	155055000.0	155085000.0
chr1	155075000.0	155085000.0
chr1	155075000.0	155085000.0
chr1	155080000.0	155085000.0
chr1	155080000.0	155085000.0
chr1	155075000.0	155085000.0
chr1	155075000.0	155085000.0
chr1	155080000.0	155085000.0
chr1	155080000.0	155085000.0
chr1	154905000.0	155020000.0
chr1	154905000.0	155020000.0
chr1	154960000.0	154975000.0
chr1	154960000.0	154975000.0
chr1	154905000.0	155020000.0
chr1	154905000.0	155020000.0
chr1	154905000.0	155020000.0
chr1	154905000.0	155020000.0
chr1	154970000.0	154975000.0
chr1	154970000.0	154975000.0
chr1	154955000.0	154975000.0
chr1	154955000.0	154975000.0
chr1	154960000.0	154975000.0
chr1	154960000.0	154975000.0
chr1	154970000.0	154975000.0
chr1	154970000.0	154975000.0
chr1	154855000.0	154890000.0
chr1	154855000.0	154890000.0
chr1	154865000.0	154875000.0
chr1	154865000.0	154875000.0
chr1	154870000.0	154875000.0
chr1	154870000.0	154875000.0
chr1	154930000.0	154955000.0
chr1	154930000.0	154955000.0
chr1	155055000.0	155085000.0
chr1	155055000.0	155085000.0
chr1	155060000.0	155065000.0
chr1	155060000.0	155065000.0
chr1	155060000.0	155065000.0
chr1	155060000.0	155065000.0
chr1	154855000.0	154890000.0
chr1	154855000.0	154890000.0
chr1	154865000.0	154870000.0
chr1	154865000.0	154870000.0
chr1	154865000.0	154875000.0
chr1	154865000.0	154875000.0
chr1	154905000.0	155020000.0
chr1	154905000.0	155020000.0
chr1	154955000.0	154975000.0
chr1	154955000.0	154975000.0
chr1	154855000.0	154890000.0
chr1	154855000.0	154890000.0
chr1	154880000.0	154890000.0
chr1	154880000.0	154890000.0
chr1	109235000.0	109255000.0
chr1	30895000.0	30915000.0
chr1	30885000.0	30910000.0
chr1	30905000.0	30920000.0
chr1	30905000.0	30910000.0
chr1	30895000.0	30915000.0
chr1	30895000.0	30915000.0
chr1	30885000.0	30910000.0
chr1	27385000.0	27395000.0
chr1	27385000.0	27390000.0
chr1	27580000.0	27585000.0
chr1	27600000.0	27630000.0
chr1	27600000.0	27615000.0
chr1	201110000.0	201120000.0
chr1	201110000.0	201120000.0
chr1	201110000.0	201115000.0
chr1	201110000.0	201115000.0
chr1	201110000.0	201120000.0
chr1	201110000.0	201120000.0
chr1	11455000.0	11540000.0
chr1	11465000.0	11505000.0
chr1	11475000.0	11480000.0
chr1	11475000.0	11485000.0
chr1	11475000.0	11480000.0
chr1	11630000.0	11665000.0
chr1	11650000.0	11665000.0
chr1	11650000.0	11660000.0
chr1	11650000.0	11655000.0
chr1	11455000.0	11540000.0
chr1	11465000.0	11505000.0
chr1	11475000.0	11485000.0
chr1	11475000.0	11485000.0
chr1	11480000.0	11485000.0
chr1	11455000.0	11540000.0
chr1	11455000.0	11540000.0
chr1	11465000.0	11505000.0
chr1	11570000.0	11585000.0
chr1	6385000.0	6440000.0
chr1	6385000.0	6400000.0
chr1	6455000.0	6495000.0
chr1	6385000.0	6440000.0
chr1	6425000.0	6440000.0
chr1	6455000.0	6495000.0
chr1	6460000.0	6495000.0
chr1	6430000.0	6440000.0
chr1	6435000.0	6440000.0
chr1	6430000.0	6440000.0
chr1	6435000.0	6445000.0
chr1	6345000.0	6350000.0
chr1	46715000.0	46720000.0
chr1	6475000.0	6495000.0
chr1	6395000.0	6400000.0
chr1	6385000.0	6400000.0
chr1	27660000.0	27670000.0
chr1	27665000.0	27670000.0
chr1	11445000.0	11450000.0
chr1	11465000.0	11505000.0
chr1	155555000.0	155565000.0
chr1	30885000.0	30910000.0
chr1	109395000.0	109400000.0
chr1	109390000.0	109405000.0
chr1	109395000.0	109400000.0
chr1	109395000.0	109400000.0
chr1	109195000.0	109215000.0
chr1	27600000.0	27630000.0
chr1	224320000.0	224350000.0
chr1	224325000.0	224335000.0
chr1	224320000.0	224350000.0
chr1	28660000.0	28675000.0
chr1	28665000.0	28670000.0
chr1	28660000.0	28675000.0
chr1	16235000.0	16240000.0
chr1	16190000.0	16205000.0
chr1	155050000.0	155055000.0
chr1	155050000.0	155055000.0
chr1	155050000.0	155055000.0
chr1	155050000.0	155055000.0
chr1	154930000.0	154955000.0
chr1	154930000.0	154955000.0
chr1	28730000.0	28740000.0
chr1	28735000.0	28740000.0
chr1	28730000.0	28740000.0
chr1	93870000.0	93895000.0
chr1	93610000.0	93625000.0
chr1	93825000.0	93855000.0
chr1	153650000.0	153665000.0
chr1	153650000.0	153665000.0
chr1	113070000.0	113080000.0
chr1	109225000.0	109255000.0
chr1	225980000.0	226000000.0
chr1	185665000.0	185695000.0
chr1	185665000.0	185695000.0
chr1	185680000.0	185685000.0
chr1	185665000.0	185695000.0
chr1	201825000.0	201830000.0
chr1	155595000.0	155605000.0
chr1	155595000.0	155600000.0
chr1	27600000.0	27620000.0
chr1	27660000.0	27675000.0
chr1	146005000.0	146010000.0
chr1	146005000.0	146010000.0
chr1	21450000.0	21455000.0
chr1	10205000.0	10210000.0
chr1	208240000.0	208245000.0
chr1	208240000.0	208245000.0
chr1	15830000.0	15835000.0
chr1	185545000.0	185555000.0
chr1	10210000.0	10215000.0
chr1	150165000.0	150175000.0
chr1	8310000.0	8320000.0
chr1	27500000.0	27515000.0
chr1	6180000.0	6210000.0
chr1	6235000.0	6245000.0
chr1	6235000.0	6245000.0
chr1	6235000.0	6250000.0
chr1	6235000.0	6240000.0
chr1	6235000.0	6250000.0
chr1	155975000.0	155980000.0
chr1	8890000.0	8895000.0
chr1	150245000.0	150250000.0
chr1	16350000.0	16370000.0
chr1	8815000.0	8820000.0
chr1	155985000.0	155990000.0
chr1	28600000.0	28605000.0
chr1	11210000.0	11230000.0
chr1	155685000.0	155690000.0
chr1	8880000.0	8885000.0
chr1	31290000.0	31305000.0
chr1	227560000.0	227565000.0
chr1	153960000.0	153970000.0
chr1	153960000.0	153970000.0
chr1	89990000.0	89995000.0
chr1	112450000.0	112470000.0
chr1	28675000.0	28680000.0
chr1	15925000.0	15930000.0
chr1	15925000.0	15935000.0
chr1	112615000.0	112620000.0
chr1	15925000.0	15935000.0
chr1	101280000.0	101295000.0
chr1	21455000.0	21460000.0
chr1	89995000.0	90000000.0
chr2	64750000.0	64755000.0
chr2	61470000.0	61475000.0
chr2	213150000.0	213155000.0
chr2	216410000.0	216415000.0
chr2	216410000.0	216415000.0
chr2	48310000.0	48315000.0
chr2	48310000.0	48315000.0
chr2	48310000.0	48330000.0
chr2	48310000.0	48330000.0
chr2	48310000.0	48315000.0
chr2	48310000.0	48315000.0
chr2	120250000.0	120255000.0
chr2	85365000.0	85370000.0
chr2	85545000.0	85550000.0
chr2	85525000.0	85570000.0
chr2	95705000.0	95710000.0
chr2	95410000.0	95415000.0
chr2	96330000.0	96335000.0
chr2	235490000.0	235495000.0
chr2	65430000.0	65435000.0
chr2	65430000.0	65435000.0
chr2	148875000.0	148880000.0
chr2	148875000.0	148880000.0
chr2	46955000.0	46960000.0
chr2	46955000.0	46960000.0
chr2	47325000.0	47330000.0
chr2	47325000.0	47330000.0
chr2	47285000.0	47290000.0
chr2	47285000.0	47290000.0
chr2	23760000.0	23765000.0
chr2	23685000.0	23700000.0
chr2	161330000.0	161350000.0
chr2	144330000.0	144335000.0
chr2	144330000.0	144335000.0
chr2	144515000.0	144525000.0
chr2	144510000.0	144525000.0
chr2	144515000.0	144520000.0
chr2	144515000.0	144520000.0
chr2	107455000.0	107460000.0
chr2	107620000.0	107625000.0
chr2	107180000.0	107225000.0
chr2	218380000.0	218405000.0
chr2	218380000.0	218405000.0
chr2	218395000.0	218405000.0
chr2	218395000.0	218405000.0
chr2	84905000.0	84920000.0
chr2	84905000.0	84910000.0
chr2	84905000.0	84920000.0
chr2	47765000.0	47785000.0
chr2	47765000.0	47785000.0
chr2	47765000.0	47785000.0
chr2	47765000.0	47785000.0
chr2	47780000.0	47785000.0
chr2	47780000.0	47785000.0
chr2	47780000.0	47785000.0
chr2	47780000.0	47785000.0
chr2	47380000.0	47400000.0
chr2	47380000.0	47400000.0
chr2	47355000.0	47360000.0
chr2	47355000.0	47360000.0
chr2	47355000.0	47380000.0
chr2	47355000.0	47380000.0
chr2	47380000.0	47400000.0
chr2	47380000.0	47400000.0
chr2	47395000.0	47400000.0
chr2	47395000.0	47400000.0
chr2	47765000.0	47785000.0
chr2	47765000.0	47785000.0
chr2	47765000.0	47785000.0
chr2	47765000.0	47785000.0
chr2	161405000.0	161430000.0
chr2	161410000.0	161425000.0
chr2	161410000.0	161430000.0
chr2	161410000.0	161420000.0
chr2	161415000.0	161420000.0
chr2	161415000.0	161425000.0
chr2	161405000.0	161430000.0
chr2	161410000.0	161430000.0
chr2	161405000.0	161430000.0
chr2	161410000.0	161425000.0
chr2	161410000.0	161430000.0
chr2	161415000.0	161425000.0
chr2	161405000.0	161430000.0
chr2	161410000.0	161425000.0
chr2	161410000.0	161430000.0
chr2	161410000.0	161420000.0
chr2	161405000.0	161430000.0
chr2	230055000.0	230070000.0
chr2	230065000.0	230070000.0
chr2	230055000.0	230070000.0
chr2	208250000.0	208260000.0
chr2	208255000.0	208260000.0
chr2	208200000.0	208205000.0
chr2	85525000.0	85570000.0
chr2	85535000.0	85545000.0
chr2	85540000.0	85545000.0
chr2	85615000.0	85620000.0
chr2	85590000.0	85600000.0
chr2	85590000.0	85595000.0
chr2	85525000.0	85570000.0
chr2	85560000.0	85565000.0
chr2	85560000.0	85565000.0
chr2	85560000.0	85565000.0
chr2	85590000.0	85600000.0
chr2	85595000.0	85600000.0
chr2	85525000.0	85570000.0
chr2	85535000.0	85545000.0
chr2	85535000.0	85540000.0
chr2	144510000.0	144525000.0
chr2	219240000.0	219245000.0
chr2	27080000.0	27090000.0
chr2	27085000.0	27090000.0
chr2	26905000.0	26970000.0
chr2	26875000.0	26945000.0
chr2	27080000.0	27085000.0
chr2	26905000.0	26970000.0
chr2	27015000.0	27020000.0
chr2	240435000.0	240440000.0
chr2	240435000.0	240440000.0
chr2	240435000.0	240455000.0
chr2	240430000.0	240440000.0
chr2	240435000.0	240440000.0
chr2	240430000.0	240455000.0
chr2	240435000.0	240450000.0
chr2	48420000.0	48440000.0
chr2	48390000.0	48440000.0
chr2	216495000.0	216510000.0
chr2	216495000.0	216500000.0
chr2	216495000.0	216510000.0
chr2	74565000.0	74585000.0
chr2	47170000.0	47180000.0
chr2	47170000.0	47180000.0
chr2	47170000.0	47180000.0
chr2	47170000.0	47180000.0
chr2	47175000.0	47180000.0
chr2	47175000.0	47180000.0
chr2	47175000.0	47180000.0
chr2	47175000.0	47180000.0
chr2	161585000.0	161590000.0
chr2	47355000.0	47380000.0
chr2	47355000.0	47380000.0
chr2	216370000.0	216375000.0
chr2	216370000.0	216375000.0
chr2	85610000.0	85615000.0
chr2	240435000.0	240455000.0
chr2	240430000.0	240455000.0
chr2	95400000.0	95405000.0
chr2	95400000.0	95405000.0
chr2	240430000.0	240440000.0
chr2	240430000.0	240455000.0
chr2	26700000.0	26705000.0
chr2	119755000.0	119760000.0
chr2	119755000.0	119760000.0
chr2	208185000.0	208195000.0
chr2	219250000.0	219255000.0
chr2	120230000.0	120245000.0
chr2	74450000.0	74455000.0
chr2	120580000.0	120590000.0
chr2	26690000.0	26695000.0
chr2	240435000.0	240450000.0
chr2	219265000.0	219275000.0
chr2	27425000.0	27430000.0
chr2	27145000.0	27155000.0
chr2	26760000.0	26765000.0
chr2	119675000.0	119680000.0
chr2	27405000.0	27410000.0
chr2	27420000.0	27425000.0
chr2	61535000.0	61540000.0
chr2	46870000.0	46890000.0
chr2	26775000.0	26780000.0
chr2	165805000.0	165810000.0
chr2	74830000.0	74835000.0
chr2	161580000.0	161585000.0
chr2	27410000.0	27415000.0
chr2	165790000.0	165795000.0
chr2	27030000.0	27035000.0
chr2	61525000.0	61530000.0
chr2	218390000.0	218395000.0
chr2	218390000.0	218395000.0
chr3	136750000.0	136755000.0
chr3	136750000.0	136755000.0
chr3	68000000.0	68010000.0
chr3	68000000.0	68010000.0
chr3	40470000.0	40475000.0
chr3	27680000.0	27685000.0
chr3	27680000.0	27685000.0
chr3	26630000.0	26635000.0
chr3	26630000.0	26635000.0
chr3	26655000.0	26660000.0
chr3	26655000.0	26660000.0
chr3	26680000.0	26715000.0
chr3	26680000.0	26715000.0
chr3	27765000.0	27770000.0
chr3	27765000.0	27770000.0
chr3	28235000.0	28240000.0
chr3	28275000.0	28350000.0
chr3	28345000.0	28350000.0
chr3	28275000.0	28350000.0
chr3	28275000.0	28350000.0
chr3	38020000.0	38030000.0
chr3	37960000.0	38025000.0
chr3	37990000.0	37995000.0
chr3	37960000.0	38025000.0
chr3	38020000.0	38030000.0
chr3	38135000.0	38140000.0
chr3	193245000.0	193250000.0
chr3	113245000.0	113250000.0
chr3	123025000.0	123030000.0
chr3	123025000.0	123035000.0
chr3	123025000.0	123030000.0
chr3	62555000.0	62560000.0
chr3	62555000.0	62560000.0
chr3	37960000.0	38025000.0
chr3	38140000.0	38145000.0
chr3	28275000.0	28350000.0
chr3	62370000.0	62375000.0
chr3	62385000.0	62400000.0
chr3	62535000.0	62540000.0
chr3	62525000.0	62540000.0
chr3	36955000.0	36960000.0
chr3	40305000.0	40315000.0
chr3	40305000.0	40315000.0
chr3	36945000.0	36950000.0
chr3	153945000.0	153980000.0
chr3	73640000.0	73645000.0
chr3	112555000.0	112570000.0
chr3	112560000.0	112565000.0
chr3	112560000.0	112565000.0
chr3	62525000.0	62540000.0
chr3	73625000.0	73630000.0
chr3	62375000.0	62380000.0
chr3	37780000.0	37790000.0
chr4	99945000.0	99950000.0
chr4	56385000.0	56390000.0
chr4	42665000.0	42670000.0
chr4	112605000.0	112610000.0
chr4	112520000.0	112535000.0
chr4	112520000.0	112535000.0
chr4	112510000.0	112525000.0
chr4	112510000.0	112525000.0
chr4	112505000.0	112525000.0
chr4	112505000.0	112525000.0
chr4	112510000.0	112525000.0
chr4	112510000.0	112525000.0
chr4	112515000.0	112525000.0
chr4	112515000.0	112525000.0
chr4	143335000.0	143340000.0
chr4	56465000.0	56470000.0
chr4	7935000.0	7940000.0
chr4	7935000.0	7940000.0
chr4	66325000.0	66330000.0
chr4	41215000.0	41220000.0
chr4	6200000.0	6205000.0
chr4	98925000.0	98935000.0
chr4	98925000.0	98930000.0
chr4	98925000.0	98935000.0
chr4	112515000.0	112520000.0
chr4	112515000.0	112520000.0
chr4	6570000.0	6575000.0
chr4	39970000.0	39980000.0
chr4	39975000.0	39980000.0
chr4	39975000.0	39980000.0
chr4	39975000.0	39980000.0
chr4	39970000.0	39975000.0
chr4	39970000.0	39975000.0
chr4	98655000.0	98660000.0
chr4	98655000.0	98660000.0
chr4	98655000.0	98660000.0
chr4	98655000.0	98660000.0
chr4	7945000.0	7950000.0
chr4	56825000.0	56840000.0
chr4	112510000.0	112525000.0
chr4	112510000.0	112525000.0
chr4	112505000.0	112525000.0
chr4	112505000.0	112525000.0
chr4	112505000.0	112525000.0
chr4	112505000.0	112525000.0
chr4	40310000.0	40325000.0
chr4	40310000.0	40325000.0
chr4	65670000.0	65675000.0
chr4	8870000.0	8875000.0
chr4	5710000.0	5715000.0
chr4	5720000.0	5730000.0
chr4	6585000.0	6590000.0
chr4	8885000.0	8890000.0
chr4	112930000.0	112940000.0
chr5	72955000.0	72960000.0
chr5	72815000.0	72820000.0
chr5	72815000.0	72830000.0
chr5	72815000.0	72820000.0
chr5	72815000.0	72820000.0
chr5	72815000.0	72820000.0
chr5	72815000.0	72825000.0
chr5	72840000.0	72845000.0
chr5	179055000.0	179060000.0
chr5	179055000.0	179060000.0
chr5	179055000.0	179065000.0
chr5	179055000.0	179065000.0
chr5	58455000.0	58465000.0
chr5	83085000.0	83090000.0
chr5	83470000.0	83475000.0
chr5	83470000.0	83475000.0
chr5	83470000.0	83475000.0
chr5	83470000.0	83475000.0
chr5	82160000.0	82165000.0
chr5	116570000.0	116575000.0
chr5	96935000.0	96940000.0
chr5	123420000.0	123425000.0
chr5	17185000.0	17190000.0
chr5	72845000.0	72850000.0
chr5	178940000.0	178945000.0
chr5	179060000.0	179065000.0
chr5	96245000.0	96250000.0
chr5	34910000.0	34915000.0
chr5	34910000.0	34920000.0
chr5	34655000.0	34660000.0
chr5	34655000.0	34660000.0
chr5	83075000.0	83080000.0
chr5	83075000.0	83080000.0
chr5	138860000.0	138880000.0
chr5	138870000.0	138875000.0
chr5	138860000.0	138880000.0
chr5	138800000.0	138815000.0
chr5	149550000.0	149555000.0
chr5	149550000.0	149565000.0
chr5	149545000.0	149555000.0
chr5	149545000.0	149555000.0
chr5	149550000.0	149555000.0
chr5	138475000.0	138495000.0
chr5	138490000.0	138495000.0
chr5	138475000.0	138495000.0
chr5	149550000.0	149565000.0
chr5	149555000.0	149560000.0
chr5	149550000.0	149565000.0
chr5	72305000.0	72310000.0
chr5	72305000.0	72325000.0
chr5	72160000.0	72190000.0
chr5	72815000.0	72830000.0
chr5	87755000.0	87790000.0
chr5	87755000.0	87790000.0
chr5	87770000.0	87775000.0
chr5	77490000.0	77495000.0
chr5	134525000.0	134530000.0
chr5	138530000.0	138550000.0
chr5	180080000.0	180095000.0
chr5	179550000.0	179555000.0
chr5	149545000.0	149555000.0
chr5	149545000.0	149555000.0
chr5	142345000.0	142350000.0
chr5	142375000.0	142380000.0
chr5	150170000.0	150175000.0
chr5	134580000.0	134590000.0
chr5	72105000.0	72110000.0
chr5	72105000.0	72110000.0
chr5	72105000.0	72115000.0
chr5	72105000.0	72110000.0
chr5	137750000.0	137755000.0
chr5	137735000.0	137755000.0
chr5	72305000.0	72325000.0
chr5	72315000.0	72320000.0
chr5	72315000.0	72320000.0
chr5	72105000.0	72115000.0
chr5	150000000.0	150005000.0
chr5	149995000.0	150005000.0
chr5	149995000.0	150005000.0
chr5	138500000.0	138505000.0
chr5	10320000.0	10335000.0
chr5	58455000.0	58465000.0
chr5	149960000.0	149965000.0
chr5	149960000.0	149965000.0
chr5	180070000.0	180075000.0
chr5	180070000.0	180075000.0
chr5	180460000.0	180480000.0
chr5	34915000.0	34920000.0
chr5	34910000.0	34920000.0
chr5	179685000.0	179695000.0
chr5	160335000.0	160360000.0
chr5	180490000.0	180495000.0
chr5	149995000.0	150005000.0
chr5	149995000.0	150000000.0
chr5	149995000.0	150005000.0
chr5	126600000.0	126605000.0
chr5	126600000.0	126605000.0
chr5	150155000.0	150160000.0
chr5	137735000.0	137755000.0
chr5	137735000.0	137755000.0
chr5	137735000.0	137740000.0
chr5	95515000.0	95525000.0
chr5	126595000.0	126600000.0
chr6	73645000.0	73650000.0
chr6	26535000.0	26570000.0
chr6	96520000.0	96525000.0
chr6	96255000.0	96260000.0
chr6	26535000.0	26570000.0
chr6	26530000.0	26540000.0
chr6	26535000.0	26550000.0
chr6	26535000.0	26570000.0
chr6	154510000.0	154515000.0
chr6	96895000.0	96900000.0
chr6	165995000.0	166000000.0
chr6	27080000.0	27085000.0
chr6	27130000.0	27135000.0
chr6	27130000.0	27135000.0
chr6	27130000.0	27150000.0
chr6	27125000.0	27150000.0
chr6	113855000.0	113860000.0
chr6	113855000.0	113860000.0
chr6	113855000.0	113860000.0
chr6	113855000.0	113860000.0
chr6	113855000.0	113865000.0
chr6	113855000.0	113860000.0
chr6	113855000.0	113860000.0
chr6	90295000.0	90300000.0
chr6	90295000.0	90300000.0
chr6	90295000.0	90300000.0
chr6	157690000.0	157695000.0
chr6	157660000.0	157675000.0
chr6	106965000.0	106975000.0
chr6	106970000.0	106975000.0
chr6	26595000.0	26600000.0
chr6	26535000.0	26550000.0
chr6	17570000.0	17595000.0
chr6	17580000.0	17585000.0
chr6	17570000.0	17595000.0
chr6	26535000.0	26570000.0
chr6	27155000.0	27160000.0
chr6	26190000.0	26195000.0
chr6	26170000.0	26195000.0
chr6	26190000.0	26195000.0
chr6	26190000.0	26210000.0
chr6	26190000.0	26195000.0
chr6	26190000.0	26195000.0
chr6	26180000.0	26230000.0
chr6	26215000.0	26220000.0
chr6	26180000.0	26230000.0
chr6	26200000.0	26225000.0
chr6	26170000.0	26195000.0
chr6	26170000.0	26195000.0
chr6	26180000.0	26230000.0
chr6	26185000.0	26190000.0
chr6	26180000.0	26190000.0
chr6	27130000.0	27150000.0
chr6	27145000.0	27155000.0
chr6	27125000.0	27150000.0
chr6	27145000.0	27150000.0
chr6	26190000.0	26210000.0
chr6	26180000.0	26230000.0
chr6	26200000.0	26225000.0
chr6	26200000.0	26205000.0
chr6	26190000.0	26210000.0
chr6	26190000.0	26210000.0
chr6	26105000.0	26110000.0
chr6	89635000.0	89640000.0
chr6	89635000.0	89640000.0
chr6	26180000.0	26230000.0
chr6	26200000.0	26225000.0
chr6	106965000.0	106975000.0
chr6	157020000.0	157025000.0
chr6	157020000.0	157050000.0
chr6	156770000.0	156790000.0
chr6	156775000.0	156780000.0
chr6	156770000.0	156790000.0
chr6	157045000.0	157055000.0
chr6	157045000.0	157055000.0
chr6	157170000.0	157175000.0
chr6	26100000.0	26120000.0
chr6	26100000.0	26120000.0
chr6	26100000.0	26105000.0
chr6	26100000.0	26105000.0
chr6	27145000.0	27155000.0
chr6	27125000.0	27150000.0
chr6	26410000.0	26415000.0
chr6	26400000.0	26405000.0
chr6	16755000.0	16765000.0
chr6	16755000.0	16765000.0
chr6	17080000.0	17105000.0
chr6	17020000.0	17045000.0
chr6	16950000.0	17000000.0
chr6	16760000.0	16765000.0
chr6	16755000.0	16765000.0
chr6	113855000.0	113865000.0
chr6	89075000.0	89080000.0
chr6	26095000.0	26100000.0
chr6	133555000.0	133560000.0
chr6	17600000.0	17605000.0
chr6	97030000.0	97065000.0
chr6	89630000.0	89645000.0
chr6	100445000.0	100465000.0
chr7	151240000.0	151245000.0
chr7	151225000.0	151270000.0
chr7	151300000.0	151305000.0
chr7	12210000.0	12215000.0
chr7	6370000.0	6375000.0
chr7	6370000.0	6375000.0
chr7	95780000.0	95785000.0
chr7	99405000.0	99410000.0
chr7	99405000.0	99410000.0
chr7	99325000.0	99330000.0
chr7	99325000.0	99330000.0
chr7	141390000.0	141395000.0
chr7	141215000.0	141220000.0
chr7	141495000.0	141565000.0
chr7	141530000.0	141535000.0
chr7	141630000.0	141655000.0
chr7	141455000.0	141465000.0
chr7	141320000.0	141350000.0
chr7	141260000.0	141270000.0
chr7	141510000.0	141515000.0
chr7	1535000.0	1540000.0
chr7	1535000.0	1540000.0
chr7	1535000.0	1540000.0
chr7	6100000.0	6105000.0
chr7	6100000.0	6105000.0
chr7	112440000.0	112455000.0
chr7	112450000.0	112455000.0
chr7	98870000.0	98875000.0
chr7	100130000.0	100135000.0
chr7	69895000.0	69955000.0
chr7	134125000.0	134130000.0
chr7	2230000.0	2235000.0
chr7	2230000.0	2235000.0
chr7	2230000.0	2245000.0
chr7	2230000.0	2235000.0
chr7	2230000.0	2240000.0
chr7	2355000.0	2360000.0
chr7	2345000.0	2370000.0
chr7	112385000.0	112395000.0
chr7	112390000.0	112395000.0
chr7	152675000.0	152680000.0
chr7	152755000.0	152765000.0
chr7	151425000.0	151435000.0
chr7	2230000.0	2245000.0
chr7	2240000.0	2245000.0
chr7	2240000.0	2245000.0
chr7	2345000.0	2370000.0
chr7	112440000.0	112455000.0
chr7	112325000.0	112360000.0
chr7	112385000.0	112395000.0
chr7	151225000.0	151270000.0
chr7	151225000.0	151230000.0
chr7	143380000.0	143385000.0
chr7	143380000.0	143385000.0
chr7	143380000.0	143385000.0
chr7	100115000.0	100130000.0
chr7	2230000.0	2240000.0
chr7	152670000.0	152675000.0
chr7	152445000.0	152455000.0
chr7	6345000.0	6350000.0
chr7	113360000.0	113385000.0
chr7	113360000.0	113385000.0
chr7	113365000.0	113375000.0
chr7	113290000.0	113295000.0
chr7	113690000.0	113695000.0
chr7	82440000.0	82445000.0
chr7	4680000.0	4685000.0
chr7	100005000.0	100015000.0
chr7	74645000.0	74650000.0
chr7	74645000.0	74650000.0
chr7	2630000.0	2635000.0
chr7	151275000.0	151280000.0
chr7	1160000.0	1165000.0
chr7	1160000.0	1165000.0
chr7	1160000.0	1165000.0
chr7	150970000.0	150980000.0
chr7	131420000.0	131430000.0
chr7	120270000.0	120275000.0
chr8	144335000.0	144340000.0
chr8	124370000.0	124375000.0
chr8	124370000.0	124375000.0
chr8	124420000.0	124455000.0
chr8	143825000.0	143830000.0
chr8	30740000.0	30745000.0
chr8	30665000.0	30670000.0
chr8	27640000.0	27645000.0
chr8	37735000.0	37740000.0
chr8	37735000.0	37740000.0
chr8	37735000.0	37740000.0
chr8	37695000.0	37700000.0
chr8	37695000.0	37700000.0
chr8	37695000.0	37700000.0
chr8	37690000.0	37700000.0
chr8	37695000.0	37700000.0
chr8	37695000.0	37700000.0
chr8	37690000.0	37700000.0
chr8	37695000.0	37700000.0
chr8	37690000.0	37700000.0
chr8	37695000.0	37700000.0
chr8	37695000.0	37700000.0
chr8	37695000.0	37700000.0
chr8	35235000.0	35240000.0
chr8	35235000.0	35240000.0
chr8	35235000.0	35240000.0
chr8	35235000.0	35240000.0
chr8	124995000.0	125005000.0
chr8	124995000.0	125000000.0
chr8	124995000.0	125000000.0
chr8	124970000.0	124975000.0
chr8	124970000.0	124975000.0
chr8	11200000.0	11205000.0
chr8	11280000.0	11285000.0
chr8	63005000.0	63010000.0
chr8	62870000.0	62885000.0
chr8	62540000.0	62560000.0
chr8	62470000.0	62490000.0
chr8	62980000.0	62990000.0
chr8	11780000.0	11820000.0
chr8	11800000.0	11805000.0
chr8	11780000.0	11820000.0
chr8	28685000.0	28705000.0
chr8	28505000.0	28520000.0
chr8	28505000.0	28510000.0
chr8	28505000.0	28520000.0
chr8	38380000.0	38390000.0
chr8	38385000.0	38390000.0
chr8	38380000.0	38390000.0
chr8	38385000.0	38390000.0
chr8	38380000.0	38390000.0
chr8	38385000.0	38390000.0
chr8	38380000.0	38385000.0
chr8	38380000.0	38395000.0
chr8	38380000.0	38385000.0
chr8	38380000.0	38385000.0
chr8	38380000.0	38390000.0
chr8	38380000.0	38390000.0
